Date,ARKW,ARKG,ARKQ,ARKK,TSLA,3557.TW,8046.TW,3443.TW
2019/3/5,50.563637,30.514175,34.230526,45.461609,55.307999,33.40662,43.868946,196.652557
2019/3/6,49.813374,29.329439,33.69619,44.480988,55.248001,33.344177,47.085999,216.269974
2019/3/7,49.191448,29.38723,32.635433,43.706295,55.318001,33.281734,47.963383,211.485245
2019/3/8,49.063114,29.454655,32.704834,43.990677,56.827999,32.844639,49.81562,219.140808
2019/3/11,50.672226,30.610495,33.527657,45.520443,58.183998,32.282658,45.379986,218.662338
2019/3/12,50.879536,30.947615,33.547485,45.647926,56.672001,32.032887,46.744797,212.4422
2019/3/13,51.234921,31.294369,33.775494,46.030369,57.792,31.470909,45.721188,208.61441
2019/3/14,50.731457,30.986141,33.7061,45.736179,57.992001,31.033812,45.185013,203.829666
2019/3/15,50.859791,31.583328,33.606968,46.079399,55.085999,32.469982,45.867416,207.178986
2019/3/18,50.899277,31.631487,33.676361,45.942108,53.897999,33.031967,46.793541,209.09288
2019/3/19,51.234921,31.650751,33.963852,46.069595,53.493999,33.031967,47.329712,209.57135
2019/3/20,51.313896,31.824127,33.953941,46.187263,54.720001,29.784966,46.939774,215.791504
2019/3/21,52.439285,32.450207,34.528927,47.13847,54.804001,26.850178,50.693001,227.274872
2019/3/22,50.691967,30.812765,33.334343,45.157616,52.905998,28.099026,52.447758,222.490128
2019/3/25,50.534016,30.88982,33.180683,45.059555,52.084,27.224833,49.32819,232.538086
2019/3/26,50.642609,31.063198,33.517746,45.25568,53.554001,28.099026,49.718136,228.231812
2019/3/27,49.941708,30.610495,33.180683,44.765369,54.966,28.723448,50.303055,231.102661
2019/3/28,50.484657,31.101727,33.438435,45.245869,55.723999,28.910774,47.475948,224.882492
2019/3/29,51.146076,31.670015,33.745754,45.824436,55.972,29.222986,44.258888,214.356094
2019/4/1,52.014793,31.785599,34.528927,46.510872,57.835999,29.972294,45.331242,217.226913
2019/4/2,52.123386,32.238304,34.691509,46.883507,57.175999,30.846485,45.331242,211.96373
2019/4/3,52.932877,32.951069,35.272446,47.834709,58.362,29.972294,45.721188,214.356094
2019/4/4,52.133259,32.662109,34.885811,47.197308,53.556,30.346949,42.699104,212.92067
2019/4/5,52.745316,33.268925,35.381489,47.962189,54.992001,29.722527,46.306107,208.135925
2019/4/8,52.903263,33.124447,35.331924,47.864128,54.639999,29.972294,47.475948,204.786621
2019/4/9,52.498516,32.585056,34.90564,47.364014,54.462002,29.098101,44.941292,195.217148
2019/4/10,53.061214,33.288193,35.242702,48.030838,55.212002,29.347872,44.161404,195.695618
2019/4/11,52.646599,32.71027,34.945297,47.41304,53.683998,29.472755,43.868946,199.044937
2019/4/12,52.607109,32.825855,35.094002,47.520912,53.540001,29.410313,42.406647,209.09288
2019/4/15,52.143131,32.440575,34.816418,47.020794,53.276001,29.660082,45.623699,212.92067
2019/4/16,52.656467,32.488735,35.163395,47.344398,54.672001,29.660082,43.868946,209.09288
2019/4/17,52.123386,30.803135,34.975037,46.138237,54.245998,29.722527,39.579533,203.829666
2019/4/18,51.955566,30.937983,35.01469,46.177464,54.652,30.596716,37.191116,204.786621
2019/4/22,52.350437,31.342527,34.826332,46.334358,52.549999,32.469982,37.044888,214.356094
2019/4/23,53.485703,31.958977,35.232788,47.491493,52.779999,31.470909,35.143898,209.09288
2019/4/24,52.932877,31.573692,35.222874,47.079632,51.731998,30.534273,31.926844,202.872726
2019/4/25,52.370182,31.756704,34.42979,46.657967,49.526001,31.22114,30.464544,204.308136
2019/4/26,52.281334,32.199772,34.211689,46.765835,47.028,31.783121,29.050989,207.178986
2019/4/29,52.666336,32.093822,34.360394,46.863895,48.293999,31.470909,29.587166,217.226913
2019/4/30,52.686081,31.506269,34.316776,46.304943,47.737999,30.908928,30.757004,210.528305
2019/5/1,52.616978,31.188416,34.023335,45.873466,46.801998,30.097178,31.195694,216.748444
2019/5/2,52.41954,31.352158,34.28109,46.09901,48.82,30.346949,31.878099,218.662338
2019/5/3,53.584419,32.180511,35.084084,47.452267,51.006001,30.971371,31.244436,214.748917
2019/5/6,53.564674,32.739166,34.747025,47.873936,51.068001,30.846485,31.731867,206.432907
2019/5/7,52.064159,31.40995,34.092728,46.383392,49.411999,30.596716,31.829357,204.965378
2019/5/8,52.103642,30.88982,33.56731,45.530251,48.967999,30.7216,30.757004,200.073593
2019/5/9,51.689026,30.658653,33.220333,45.138,48.396,30.908928,33.242908,205.454544
2019/5/10,51.767998,30.841661,33.299644,45.343933,47.903999,30.596716,36.557453,207.411255
2019/5/13,49.487602,29.011583,31.743216,42.843346,45.402,30.034737,36.801167,206.922073
2019/5/14,50.494534,29.628031,32.417339,43.667068,46.462002,30.15962,36.411224,203.008667
2019/5/15,51.323769,29.974783,32.56604,44.196606,46.389999,30.409389,35.582588,202.519485
2019/5/16,51.738384,30.437119,32.734573,44.402534,45.666,30.471832,36.021278,206.922073
2019/5/17,50.316837,29.897728,31.644081,43.108112,42.206001,30.034737,35.241386,206.922073
2019/5/20,49.339523,29.493183,30.900564,42.098076,41.071999,30.15962,38.360954,209.367966
2019/5/21,50.15889,30.340799,31.445808,43.049278,41.015999,30.471832,37.727295,219.15152
2019/5/22,49.734398,30.003679,30.880735,42.392262,38.546001,30.471832,37.239861,224.043289
2019/5/23,48.42144,29.233118,30.018257,41.225323,39.098,30.908928,38.117237,224.043289
2019/5/24,48.441185,29.406496,29.849726,41.323383,38.125999,30.659161,37.532318,218.173157
2019/5/28,48.50042,29.184958,29.82395,41.078228,37.740002,30.7216,37.776035,222.57576
2019/5/29,48.085796,28.770782,29.552319,40.715401,37.972,30.7216,38.555927,221.108231
2019/5/30,48.105541,28.934526,29.829899,40.999783,37.644001,30.7216,38.360954,221.597412
2019/5/31,46.980152,28.048382,29.086382,39.940708,37.032001,30.596716,42.16293,225.021652
2019/6/3,45.696812,28.096542,28.749321,39.362144,35.793999,30.346949,42.065445,224.043289
2019/6/4,47.44413,28.886366,29.869553,40.989971,38.720001,30.409389,40.603146,217.68399
2019/6/5,47.839001,28.828575,29.85964,41.293964,39.318001,30.284506,40.505661,222.086578
2019/6/6,47.87849,28.472191,29.958775,41.31358,41.189999,30.534273,40.65189,220.619049
2019/6/7,48.62875,29.550974,30.22644,42.372646,40.900002,30.971371,39.384563,218.173157
2019/6/10,49.230934,29.839933,30.761774,42.774704,42.576,30.846485,37.301247,217.194809
2019/6/11,49.181576,29.367966,30.814316,42.460907,43.419998,30.784042,38.342907,221.597412
2019/6/12,48.954521,29.53171,30.414799,42.313812,41.852001,30.846485,39.384563,224.532471
2019/6/13,49.408627,29.820669,30.741947,42.833542,42.782001,30.784042,39.285355,229.42424
2019/6/14,48.905163,29.329439,30.444538,42.235363,42.984001,30.846485,39.18615,230.402603
2019/6/17,49.773884,30.504541,30.780609,43.549397,45.006001,30.7216,39.334961,226.489182
2019/6/18,50.385941,30.918716,31.525116,44.235832,44.948002,30.784042,38.938137,223.064941
2019/6/19,50.830177,31.188416,31.634167,44.392731,45.285999,30.534273,39.483768,218.662338
2019/6/20,51.165817,31.294369,32.042603,44.451569,43.924,30.596716,40.674232,221.108231
2019/6/21,50.76107,31.448481,32.139755,44.559433,44.372002,30.7216,41.368671,243.121216
2019/6/24,50.632736,30.677919,31.911745,43.922031,44.728001,31.158697,41.418274,243.610397
2019/6/25,49.47773,31.130621,31.594513,43.598423,43.952,31.22114,44.642452,259.264069
2019/6/26,50.188503,30.957247,31.971228,43.823967,43.854,31.346024,44.047218,259.753235
2019/6/27,50.711712,31.795227,32.52639,44.932072,44.568001,31.158697,43.898411,262.199127
2019/6/28,51.34351,33.201504,33.468174,47.050217,44.692001,30.846485,43.451984,254.372299
2019/7/1,51.807487,33.217876,33.56731,46.991375,45.433998,30.971371,41.666286,246.056274
2019/7/2,51.748253,32.796959,32.992325,46.520679,44.91,31.096254,42.162315,250.948059
2019/7/3,52.172745,33.348873,33.210423,47.128662,46.98,31.158697,40.525425,250.948059
2019/7/5,52.074028,33.124447,33.031979,46.873703,46.619999,31.158697,39.682178,230.402603
2019/7/8,51.679153,32.671741,32.883274,46.432419,46.068001,31.22114,37.946083,207.411255
2019/7/9,52.656467,33.153339,33.081547,47.314983,46.012001,31.096254,39.434166,207.411255
2019/7/10,52.942753,33.249664,33.230251,47.638588,47.784,31.22114,37.896481,198.606064
2019/7/11,53.071083,33.057022,33.398777,47.668007,47.720001,31.720678,39.483768,200.073593
2019/7/12,53.47583,32.402046,33.666447,47.520912,49.015999,31.720678,40.227806,210.346329
2019/7/15,53.841091,32.334621,33.805233,47.726841,50.700001,32.032887,39.880589,210.346329
2019/7/16,53.327755,32.276829,33.872646,47.432655,50.476002,31.908007,40.773438,210.346329
2019/7/17,53.436344,32.315357,33.745754,47.658195,50.972,31.970448,41.517479,210.835495
2019/7/18,53.298138,32.854752,33.633728,47.883743,50.708,32.220215,41.269463,210.346329
2019/7/19,52.913136,32.575424,33.497917,47.354206,51.636002,32.469982,41.120659,213.281387
2019/7/22,53.120445,33.076286,33.725929,47.795486,51.136002,32.844639,40.971848,219.15152
2019/7/23,53.30801,32.816219,34.092728,47.952389,52.034,36.029194,41.319069,217.194809
2019/7/24,54.107632,33.134079,34.856071,48.952618,52.976002,38.214676,41.765491,226.978363
2019/7/25,52.636723,32.440575,33.577225,47.324787,45.764,36.903389,41.368671,223.554123
2019/7/26,53.347496,33.423038,33.87463,48.393661,45.608002,37.153156,38.690125,219.15152
2019/7/29,53.011856,33.403774,33.815151,48.177929,47.153999,37.590252,38.590919,225.510818
2019/7/30,52.972366,33.952801,33.904373,48.648628,48.452,38.08979,38.690125,230.891785
2019/7/31,51.807487,33.307453,32.774227,47.520912,48.321999,38.464443,39.533367,232.359314
2019/8/1,51.323769,33.114815,31.872093,46.795254,46.77,38.402,39.979794,231.870132
2019/8/2,50.030556,32.016766,31.138489,45.226257,46.868,38.714214,41.170261,232.84848
2019/8/5,47.898235,30.475645,30.107479,43.304241,45.664001,39.650845,40.42622,232.84848
2019/8/6,48.293106,30.966879,30.206614,43.696491,46.150002,40.212826,41.666286,234.805191
2019/8/7,49.043369,31.101727,30.295835,44.255447,46.683998,42.960289,42.45993,235.783554
2019/8/8,50.195415,31.910814,30.900564,45.000713,47.66,43.272499,41.765491,231.870132
2019/8/9,49.47773,31.544798,30.553589,44.392731,47.001999,44.084248,41.219864,234.805191
2019/8/12,48.451057,30.97073,30.047997,43.474865,45.801998,45.895077,41.02145,237.251083
2019/8/13,49.319778,31.40995,30.736988,44.353504,47,45.832634,43.451984,232.84848
2019/8/14,47.276306,30.273375,29.651455,42.794315,43.924,47.393688,46.924175,227.956711
2019/8/15,47.128231,30.022942,29.522579,42.71587,43.127998,49.953823,48.412258,227.956711
2019/8/16,48.302979,31.188416,30.315662,43.823967,43.987999,49.953823,49.453915,235.294373
2019/8/19,49.329655,31.612221,31.029438,44.667305,45.366001,52.826168,49.503521,251.437225
2019/8/20,49.27042,31.342527,30.850996,44.382923,45.172001,51.889534,49.1563,253.393936
2019/8/21,49.931839,31.73744,31.059179,44.775173,44.166,49.704056,50.098751,256.32901
2019/8/22,49.546833,31.063198,30.95013,44.118156,44.43,45.083324,49.801136,250.458878
2019/8/23,48.036438,30.022942,30.016273,42.666836,42.279999,46.207287,49.404312,244.588745
2019/8/26,48.549778,30.273375,30.236355,42.94141,43,46.58194,49.602722,243.121216
2019/8/27,48.224003,29.743614,30.008343,42.284393,42.816002,46.58194,50.197956,244.588745
2019/8/28,48.095673,30.042206,30.157047,42.539356,43.118,50.141151,48.957886,246.056274
2019/8/29,49.300034,30.388958,30.850996,43.323853,44.341999,50.703129,49.801136,250.948059
2019/8/30,49.221062,30.273375,31.009613,43.46114,45.122002,49.828938,49.999546,248.502167
2019/9/3,48.658367,29.300543,30.622984,42.431488,45.001999,50.078709,49.999546,254.861481
2019/9/4,49.092728,29.271646,31.049267,42.500134,44.136002,50.203594,51.58683,255.350647
2019/9/5,50.398777,29.483551,31.84235,43.186565,45.916,50.328476,48.610668,257.796539
2019/9/6,50.099655,29.434427,31.792784,43.088501,45.490002,50.390923,48.610668,252.90477
2019/9/9,49.803501,28.876734,32.228977,42.961025,46.358002,50.016266,50.594776,271.004333
2019/9/10,49.912094,29.541342,32.466904,43.490555,47.108002,50.890457,51.487629,271.004333
2019/9/11,50.672226,30.504541,33.102364,44.657497,49.419998,51.764648,50.495575,271.004333
2019/9/12,50.770943,30.677919,33.200512,44.618271,49.174,51.827091,50.79319,270.515167
2019/9/13,50.563637,30.658653,32.853535,44.373116,49.040001,50.453362,50.892395,273.939392
2019/9/16,50.464916,30.937983,32.784138,44.520214,48.562,48.892303,50.495575,268.558441
2019/9/17,50.800556,30.800243,32.853535,44.618271,48.958,49.704056,55.455845,270.02597
2019/9/18,50.208248,30.822397,32.575954,44.167187,48.698002,49.704056,54.860611,266.112549
2019/9/19,50.129272,30.649023,32.437164,43.980865,49.32,50.390923,57.241543,269.047607
2019/9/20,49.418499,31.159517,31.961315,43.873001,48.124001,49.017189,56.15028,269.536804
2019/9/23,49.171703,30.726078,32.119934,43.676876,48.245998,48.829861,56.051079,270.515167
2019/9/24,47.542847,29.772511,31.148403,42.205944,44.641998,48.018112,56.051079,268.069275
2019/9/25,48.204262,29.301504,31.564772,42.304005,45.740002,48.018112,55.654255,271.4935
2019/9/26,48.569519,28.558876,31.634167,42.235363,48.512001,47.955669,54.95982,261.709961
2019/9/27,47.621822,28.269918,31.098835,41.813694,48.425999,47.768345,53.769352,254.372299
2019/9/30,48.04631,28.433662,31.425983,42.058849,48.174,48.330326,54.265381,257.307373
2019/10/1,47.602077,27.470463,30.940216,41.088036,48.938,49.704056,54.761406,264.64502
2019/10/2,46.851818,27.181501,30.642811,40.470245,48.625999,49.329399,53.372528,266.601746
2019/10/3,47.434258,27.663101,30.771688,40.725208,46.605999,49.266956,54.463791,260.242432
2019/10/4,47.977207,28.019485,31.059179,41.156681,46.285999,48.642532,53.174118,263.17749
2019/10/7,48.036438,28.067644,31.049267,41.215519,47.543999,48.330326,52.281269,261.220795
2019/10/8,46.861691,26.92144,30.394972,39.83284,48.009998,49.079632,54.562996,260.242432
2019/10/9,47.671181,26.988863,30.897589,40.391792,48.905998,48.267883,53.570942,261.709961
2019/10/10,47.829132,27.277822,31.029438,40.480049,48.948002,52.201744,52.578888,256.32901
2019/10/11,48.668236,27.508989,31.604425,41.117455,49.577999,57.0098,52.975708,260.731598
2019/10/14,48.974266,27.55715,31.931572,41.441059,51.391998,56.760033,54.066967,264.155853
2019/10/15,49.981197,28.163967,32.347942,42.313812,51.577999,54.32478,53.570942,266.112549
2019/10/16,49.290165,28.029119,32.169498,41.970596,51.950001,52.201744,52.380474,265.134216
2019/10/17,49.764015,28.000221,32.228977,42.050026,52.394001,53.263264,50.9916,265.134216
2019/10/18,48.42144,27.374142,31.802698,41.117455,51.389999,51.889534,50.495575,267.090912
2019/10/21,49.112473,27.94243,32.013855,41.588154,50.700001,51.889534,50.297161,261.220795
2019/10/22,48.401695,27.55715,32.000969,41.117455,51.116001,52.888611,50.79319,272.471863
2019/10/23,48.125286,27.403038,31.951401,40.950748,50.936001,52.201744,50.79319,263.17749
2019/10/24,49.665298,27.41267,32.675091,41.823502,59.936001,52.701283,51.785244,261.709961
2019/10/25,50.948635,27.499357,33.398777,42.676643,65.625999,51.327553,50.79319,260.731598
2019/10/28,51.866718,28.37587,33.755669,43.774937,65.542,50.9529,48.213844,252.90477
2019/10/29,50.701839,28.56851,33.438435,43.46114,63.243999,51.077785,49.801136,254.861481
2019/10/30,50.840046,28.876734,33.309555,43.51017,63.001999,51.077785,49.999546,248.012985
2019/10/31,50.810432,28.85747,33.091461,43.372883,62.984001,51.202667,49.503521,250.458878
2019/11/1,51.254662,29.570238,33.725929,44.353504,62.661999,49.89138,50.297161,244.588745
2019/11/4,51.925949,29.290909,34.330654,44.59866,63.493999,49.953823,49.801136,239.207794
2019/11/5,51.521202,29.445021,34.310829,44.510403,63.444,49.57917,48.114643,238.718613
2019/11/6,51.560692,29.107901,34.270184,44.3437,65.316002,48.704975,48.561066,233.826843
2019/11/7,51.669281,28.838207,34.865986,44.333889,67.108002,48.205441,48.015438,236.761902
2019/11/8,52.202362,29.570238,34.865986,44.961487,67.428001,47.830788,47.469803,234.805191
2019/11/11,52.755184,29.71472,34.8759,45.422382,69.017998,47.581017,48.75948,238.229446
2019/11/12,52.824287,29.965151,34.935383,45.745991,69.986,47.643459,49.205898,239.207794
2019/11/13,52.735439,30.225214,34.172039,45.471413,69.222,47.456131,48.809082,236.761902
2019/11/14,52.962498,29.954556,34.132385,45.65773,69.870003,47.456131,48.313053,238.229446
2019/11/15,53.574551,30.54307,34.350483,46.481457,70.433998,48.704975,48.610668,239.696976
2019/11/18,53.771988,30.412075,34.251347,46.481457,69.998001,48.330326,47.22179,239.696976
2019/11/19,53.989166,31.621855,34.221607,47.511105,71.903999,47.393688,47.122585,237.251083
2019/11/20,53.831215,31.679646,34.023335,47.491493,70.444,47.393688,47.569012,238.718613
2019/11/21,53.841091,31.188416,33.957905,47.216923,70.966003,47.206364,46.82497,238.229446
2019/11/22,54.137245,31.525534,33.924198,47.481686,66.608002,47.268803,46.676163,242.632034
2019/11/25,55.223148,32.768063,34.62112,48.707462,67.267998,46.89415,45.535301,235.783554
2019/11/26,55.440331,33.143711,34.42979,49.031071,65.783997,47.081478,45.584904,235.783554
2019/11/27,55.706871,33.413406,34.608234,49.256611,66.258003,47.643459,47.519409,239.696976
2019/11/29,55.475868,33.634941,34.499184,49.452736,65.987999,47.830788,46.279343,237.740265
2019/12/2,53.762115,32.729534,34.18195,48.011223,66.973999,47.643459,44.196026,235.783554
2019/12/3,53.831215,33.018494,33.904373,48.138702,67.239998,48.142998,45.039272,233.337662
2019/12/4,54.068142,33.182236,33.854805,48.236767,66.606003,47.518574,44.79126,228.445892
2019/12/5,54.15699,32.845116,33.953941,48.011223,66.073997,47.518551,45.039272,241.653687
2019/12/6,54.640709,33.317085,34.370308,48.501534,67.178001,47.518551,46.378548,245.077927
2019/12/9,54.453144,32.960701,34.45953,48.09948,67.905998,47.518551,49.602722,249.969696
2019/12/10,54.346527,33.307453,34.588406,48.305408,69.767998,47.518551,49.801136,247.523819
2019/12/11,54.393913,33.008862,34.955208,48.02103,70.540001,47.518551,49.503521,253.883118
2019/12/12,54.620968,33.240028,35.603558,48.442699,71.935997,47.518551,49.453915,249.48053
2019/12/13,54.453144,33.268925,35.500458,48.148506,71.678001,47.518551,49.801136,252.90477
2019/12/16,55.736485,33.85648,36.217205,49.256611,76.300003,48.912037,49.404312,254.372299
2019/12/17,55.598278,34.183968,36.346081,49.207581,75.797997,44.020832,44.493641,233.337662
2019/12/18,56.220207,34.155067,36.724777,49.560608,78.629997,45.87949,43.451984,233.337662
2019/12/19,56.812515,34.232128,37.086624,49.884209,80.807999,45.243633,42.410328,224.043289
2019/12/20,56.980339,34.386238,36.986496,49.972466,81.117996,45.488194,44.146423,232.359314
2019/12/23,57.513416,34.993053,37.420712,50.590256,83.844002,45.243633,43.451984,229.42424
2019/12/24,57.784893,35.089375,37.258129,50.8158,85.050003,45.047985,45.634506,239.207794
2019/12/26,58.234066,34.704094,37.39196,50.766769,86.188004,45.047985,44.295235,236.272736
2019/12/27,57.878677,34.162338,37.25317,50.334682,86.075996,44.46104,42.559139,238.718613
2019/12/30,56.66444,33.170113,36.743614,48.95673,82.940002,48.863125,44.692051,249.48053
2019/12/31,56.852005,33.259415,36.818958,49.261845,83.666,52.825001,46.62656,243.610397
2020/1/2,58.105732,33.090733,37.564457,49.704762,86.052002,51.94458,47.122585,236.761902
2020/1/3,57.84906,32.425945,37.47028,49.340588,88.601997,53.99889,47.320999,235.783554
2020/1/6,58.510475,32.818867,37.515881,49.724445,90.307999,53.509769,46.62656,230.891785
2020/1/7,59.290356,33.090733,37.978848,50.334682,93.811996,52.433701,46.725765,234.316025
2020/1/8,60.208435,33.567005,38.534004,51.466576,98.428001,52.727177,48.164242,232.84848
2020/1/9,60.494717,33.89444,38.573658,51.525627,96.267998,52.531528,50.396366,233.337662
2020/1/10,60.277538,33.859711,38.365475,51.151615,95.629997,52.922821,55.35664,228.935074
2020/1/13,61.778061,34.142494,39.158558,52.204765,104.972,53.411942,56.447899,230.891785
2020/1/14,61.866905,34.509617,39.267609,52.421295,107.584,56.346664,54.860611,226.978363
2020/1/15,61.837292,34.886665,38.812576,52.588623,103.699997,59.183563,54.761406,225.021652
2020/1/16,62.271656,35.44231,39.327087,53.159485,102.697998,56.444492,52.578888,219.15152
2020/1/17,62.360497,34.777519,39.515446,52.824841,102.099998,55.270599,55.55505,217.194809
2020/1/21,62.360497,34.321095,39.604668,52.746101,109.440002,57.324905,55.059021,226
2020/1/22,62.597424,34.479851,39.812851,52.992165,113.912003,56.640141,55.75346,224.043289
2020/1/23,62.952812,34.092884,39.892162,52.952793,114.440002,57.129261,55.654255,224.532471
2020/1/24,62.498707,33.438015,39.168468,51.96854,112.963997,56.640141,56.943928,229.913422
2020/1/27,61.175877,33.487625,38.137463,51.033501,111.603996,53.705418,54.562996,217.194809
2020/1/28,62.518452,33.644398,38.731285,51.988228,113.379997,51.748936,55.55505,214.25975
2020/1/29,62.706013,33.775372,38.488403,52.017754,116.197998,50.966339,53.769352,209.367966
2020/1/30,63.397045,33.18996,38.950375,52.11618,128.162003,47.004467,48.610668,189.800873
2020/1/31,62.360497,32.455711,38.240562,50.984287,130.113998,45.732754,46.328945,181.97403
2020/2/3,64.986412,32.922058,39.892162,53.110275,156,41.868702,43.352779,177.571426
2020/2/4,67.6222,33.82399,41.636948,55.433113,177.412003,38.15139,44.344833,180.995667
2020/2/5,65.371414,34.440163,41.091702,54.64571,146.940002,37.66227,47.22179,173.658005
2020/2/6,66.220398,34.995808,40.843864,55.285473,149.792007,33.896042,42.509533,156.536804
2020/2/7,66.200645,34.450085,40.486977,54.96067,149.613998,35.99926,42.65834,166.320343
2020/2/10,67.128601,35.452232,40.878559,55.994137,154.255997,35.021019,38.392509,152.623383
2020/2/11,67.809761,35.680443,41.815392,56.879963,154.876007,36.145996,39.384563,164.363632
2020/2/12,68.569893,36.107101,42.28133,57.411461,153.457993,37.222057,43.303181,175.125549
2020/2/13,69.01413,36.255936,42.439949,57.834686,160.800003,37.026409,46.62656,178.549789
2020/2/14,69.142464,36.573448,42.122715,57.765789,160.005997,40.694813,49.999546,176.103897
2020/2/18,69.92234,36.672668,42.380463,58.22839,171.679993,44.754513,51.983654,182.952377
